,Countryno,country,year,CO2_transport_capita,GDP_per_capita,gas_cons_capita,vehicles_capita,urban_pop,pop_density
231,6,Greece,1961,0.3179309482558451,4527.57216689167,27.744535933937044,11.35714079409267,56.453,65.15166795965865
232,6,Greece,1962,0.32551185555606715,4462.88814805889,26.63278818186004,12.816566890146209,57.34,65.54098525989139
233,6,Greece,1963,0.3384583634299866,5012.7909717735,28.303138405295044,14.705189473054427,58.222,65.78452288595811
234,6,Greece,1964,0.3090325998842126,5387.08217698208,36.42589580384255,17.32080247619176,59.099,66.02349883630721
235,6,Greece,1965,0.3216249004570933,5941.6783513623,39.29671511039395,20.783627585573036,59.969,66.33307214895268
236,6,Greece,1966,0.34712342071904234,6385.57219640158,46.4379158152565,23.68176371031342,60.833,66.82429014740109
237,6,Greece,1967,0.3627323905515467,6672.10664733233,52.50983177508105,26.800454963830376,61.691,67.37073700543057
238,6,Greece,1968,0.37182100193747347,7094.90741483117,59.948986158534176,30.640726381070728,62.543,67.81043444530644
239,6,Greece,1969,0.4035216267073866,7893.43356904997,65.20179956966813,34.42417152130728,63.385,68.05868114817689
240,6,Greece,1970,0.5060955512950018,8588.24562276911,71.87694121762723,39.10124734945835,64.22,68.21416602017068
241,6,Greece,1971,0.5480670671028858,9209.80529897158,78.81295014537365,44.541327116918936,64.951,68.51075252133437
242,6,Greece,1972,0.6322685570821504,10087.2339883466,93.94025714654724,50.123737974477145,65.454,68.95754848719938
243,6,Greece,1973,0.6876403699102013,10858.9123774737,100.68219748359463,57.043671062895086,65.952,69.27141970519783
244,6,Greece,1974,0.561257269843792,9986.61276072022,88.70765994548998,62.946435003256966,66.448,69.52693560899922
245,6,Greece,1975,0.5604351983813483,10386.9352967829,96.9431299764186,71.83426019946864,66.94,70.18262994569433
246,6,Greece,1976,0.7847063881194799,10974.3846152459,109.27118081441857,81.5921646019319,67.429,71.2812257564003
247,6,Greece,1977,0.8465400201257369,11165.4169124609,124.18785066819186,97.13052379041798,67.912,72.21473235065943
248,6,Greece,1978,0.8939593480735175,11817.1416379341,139.02499470040112,112.19016362441863,68.393,73.15716834755625
249,6,Greece,1979,0.9226813938207368,11988.655116961,138.24511235452584,126.38094217767127,68.87,74.07492629945695
250,6,Greece,1980,0.9800357894551259,11881.0327950084,137.61984048750816,133.53375149572113,69.343,74.80608999224205
251,6,Greece,1981,0.9959555365980255,11852.0606159195,143.27781403690892,140.91813076026503,69.746,75.47982932505819
252,6,Greece,1982,1.0072002560290794,11528.264372907,149.1391859840219,154.2440758828574,69.94,75.9465709852599
253,6,Greece,1983,1.0947911401538821,11430.7030608613,153.8597938156894,164.99640479700335,70.134,76.38965865011637
254,6,Greece,1984,1.1439195270802232,11615.2176826972,163.402639159781,176.32003167653374,70.327,76.7711481768813
255,6,Greece,1985,1.175724510030903,11956.1175069144,174.74809498404517,189.50516262152095,70.518,77.06982156710629
256,6,Greece,1986,1.1969243558856424,12419.6923372424,182.69901526133734,200.07671979198273,70.709,77.32515903801396
257,6,Greece,1987,1.2309267598577884,12298.9941584167,194.78841008959967,209.43062346215595,70.9,77.58413498836308
258,6,Greece,1988,1.339047799523024,13196.5142926545,207.93100875033863,219.28217047333837,71.09,77.86643134212568
259,6,Greece,1989,1.4103774043069337,13832.9586890188,225.48198136319567,232.37677608642147,71.279,78.27384018619084
260,6,Greece,1990,1.4856892387068419,14099.0617736271,233.6342321704,248.35396847674198,71.467,78.7967571761055
261,6,Greece,1991,1.5434427958954366,14915.0361047364,238.58525088794272,253.9377542965134,71.635,79.5678200155159
262,6,Greece,1992,1.565111834617728,15175.6391076847,244.16901819174907,258.27337968204574,71.757,80.4489216446858
263,6,Greece,1993,1.5708715317564483,15209.4828772507,247.8613596944177,272.1923966078044,71.878,81.19106283941039
264,6,Greece,1994,1.5663740336310836,15865.4599988992,250.6387972749072,283.9278455005477,71.998,81.8699379363848
265,6,Greece,1995,1.5647355253735877,16541.7128436238,256.1502146104359,297.7993439652252,72.119,82.5010473235066
266,6,Greece,1996,1.5958281745938738,16921.0872543305,269.8621079330776,311.02911341764406,72.239,83.08124903025602
267,6,Greece,1997,1.64153421183716,18086.9395233801,276.9914992839979,326.73422769343165,72.358,83.60359968968193
268,6,Greece,1998,1.7794382586609174,18840.749167356,286.6667651141499,343.3636646900346,72.478,84.05647788983708
269,6,Greece,1999,1.7890978058511857,19427.1110663827,290.83176967226524,367.3178743613563,72.597,84.42653219550039
270,6,Greece,2000,1.7348322626041428,20260.4906801137,295.8557660090486,392.509557308725,72.716,84.69730023273856
271,6,Greece,2001,1.7960576944499536,21314.2069333087,304.6084630749896,414.4087755347002,72.913,84.96325833979829
272,6,Greece,2002,1.811771837290507,22563.1867624511,318.0160315404895,421.87090797108925,73.303,85.2111947245927
273,6,Greece,2003,1.893209892902042,22977.1947859756,331.26635230548675,430.7308647457806,73.689,85.47962761830877
274,6,Greece,2004,1.9238894151620396,24091.4702051024,337.38164168097825,440.7094066814926,74.073,85.76981380915439
275,6,Greece,2005,1.9534995000862265,23661.8379505029,350.49404966937,451.28488270366387,74.452,86.05828549262995
276,7,Iceland,1960,1.4808570745098932,9736.25008126725,244.9109777074054,118.40206947478332,80.3,1.75559102244389
277,7,Iceland,1961,1.5639924258081095,10197.8350884565,262.52730004636123,125.58020671074789,80.803,1.7858254364089776
278,7,Iceland,1962,1.4804417199442916,10372.9574651586,241.25716917610674,135.17209483628434,81.297,1.8192319201995013
279,7,Iceland,1963,1.5081900103957384,11419.1508900721,247.77407313644272,152.27530038891425,81.781,1.8519002493765586
280,7,Iceland,1964,1.4816147484165243,12935.2012049498,238.11665599551282,162.83479032022257,82.256,1.8851172069825437
281,7,Iceland,1965,1.6641877203748583,14176.4283749631,254.82874468240018,175.36481823085973,82.72,1.918064837905237
282,7,Iceland,1966,1.6362427775221149,14986.709110695,260.77619266758705,193.44376261024556,83.175,1.9508229426433916
283,7,Iceland,1967,1.6100547921771462,14517.8521399922,271.6967461798934,204.10204443408256,83.621,1.9825536159600998
284,7,Iceland,1968,1.439291669975383,13088.235906568,258.07988565075834,209.27082814642463,84.057,2.00985536159601
285,7,Iceland,1969,1.3768076747193527,13329.1936253602,250.77568360959634,207.20907261959724,84.483,2.0286184538653367
286,7,Iceland,1970,1.3696083898296796,14466.6379559017,259.2473023606179,221.18834533067962,84.9,2.039281795511222
287,7,Iceland,1971,1.4556182010499858,17458.6687809144,281.419518869664,244.68494818273282,85.269,2.0558403990024936
288,7,Iceland,1972,1.530097495899817,17162.4170367498,306.01949917996336,262.78162018368903,85.63,2.0861546134663342
289,7,Iceland,1973,1.7897766076197383,19412.1029739612,376.795075288366,284.91908407184286,85.983,2.1178753117206983
290,7,Iceland,1974,1.5798595783633584,20435.1792903218,334.5584989475347,314.0969189387327,86.33,2.1467231920199503
291,7,Iceland,1975,1.7432871973905744,19357.6571035197,394.5334183568142,314.9779762148582,86.669,2.174354114713217
292,7,Iceland,1976,1.8623327307248563,19570.1267287808,354.2974463330214,323.3480203380503,87.002,2.196049875311721
293,7,Iceland,1977,1.8485205073061646,22332.9360900532,351.66975504848983,343.61233768893624,87.326,2.2124588528678304
294,7,Iceland,1978,2.013089555644032,23011.3389950624,407.091443474682,370.9251132488266,87.644,2.229795511221945
295,7,Iceland,1979,2.1706868673444526,23174.87910975,389.837641482269,396.9584164005575,87.955,2.2517206982543643
296,7,Iceland,1980,2.016323453348412,24248.1846963206,394.4980669594719,417.5629507781855,88.26,2.2756907730673315
297,7,Iceland,1981,2.426816320339755,25195.3595187503,398.6912526272454,435.42365428224076,88.533,2.301795511221945
298,7,Iceland,1982,2.0525100487471133,25885.7551018794,410.5020097494227,452.31957120954075,88.8,2.332768079800499
299,7,Iceland,1983,2.025513024470729,22819.1724449199,392.4431484912038,454.28781358244987,89.062,2.363860349127182
300,7,Iceland,1984,2.1710902630776876,24852.3741107197,396.6414903699621,470.7976526661205,89.319,2.389137157107232
301,7,Iceland,1985,2.0297839729914458,24439.2919220799,410.0992108697003,484.1194767213711,89.57,2.4080299251870323
302,7,Iceland,1986,2.1383337445513613,25606.463697752,431.7789291882556,513.9154703310124,89.816,2.4257356608478804
303,7,Iceland,1987,2.3184020109086916,28475.1781096938,479.9498899775888,537.6843994712096,90.057,2.4524588528678306
304,7,Iceland,1988,2.362456955233443,28830.9388506859,504.5247056939217,549.8827923238905,90.294,2.4911720698254363
305,7,Iceland,1989,2.3333807919257112,27533.0512224204,494.3603372723965,543.5897435897436,90.524,2.522214463840399
306,7,Iceland,1990,2.4330327360630393,27283.9051578144,525.8490106974955,524.8173698124423,90.75,2.5419052369077306
307,7,Iceland,1991,2.4437832868497305,27760.9877216748,539.1839315430358,527.3964950669744,90.932,2.5715411471321694
308,7,Iceland,1992,2.413266068329905,26295.9559796118,517.1284432135511,519.0832707204235,91.112,2.604059850374065
309,7,Iceland,1993,2.3888520238885205,26207.6613748447,508.10503365247894,497.5105598314957,91.287,2.6306733167082292
310,7,Iceland,1994,2.4434161212836583,26662.6585833484,514.996936332094,494.03447745920846,91.46,2.653576059850374
311,7,Iceland,1995,2.243259006684912,26816.2296145618,508.4720415152467,504.84305803454737,91.63,2.6680099750623443
312,7,Iceland,1996,2.4914843296791567,27648.1785429524,580.1067991491767,524.6045075205672,91.797,2.6824538653366585
313,7,Iceland,1997,2.139210999970494,29992.1651937886,497.91980171727005,551.3307286019356,91.96,2.704518703241895
314,7,Iceland,1998,2.2258955580612088,32630.0100028845,518.1592938437567,575.810857940014,92.121,2.733635910224439
315,7,Iceland,1999,2.2351927493231334,33762.6324574897,522.7466913739586,612.078882203484,92.267,2.7668927680798006
316,7,Iceland,2000,2.2047972119983643,33563.7110055652,508.5258085738162,636.3819564502614,92.401,2.8050374064837906
317,7,Iceland,2001,2.2107745431065946,34149.444157978,505.3198955672216,649.4323144104803,92.532,2.842573566084788
318,7,Iceland,2002,2.1911290575014872,33489.5049676062,504.3074814884374,672.4473544505398,92.662,2.8680598503740646
319,7,Iceland,2003,2.1760079579719607,32313.0874664336,500.8272284221179,680.6633039477242,92.789,2.8879900249376558
320,7,Iceland,2004,2.259701308572485,34849.3835888333,510.1446893595458,688.9531574577894,92.914,2.9134563591022444
321,7,Iceland,2005,2.224214279455674,36281.2962837371,502.1332236952961,697.5574017471167,93.037,2.959940149625935
322,8,Japan,1960,0.40205156785408847,3888.83286559454,47.38349077452192,18.939461889649113,63.272,256.602127079356
323,8,Japan,1961,0.4249918372075877,4315.92599947215,50.57771505008268,22.56035616209153,64.213,258.9119170984456
324,8,Japan,1962,0.46278904749979133,4673.83973393272,58.28950663661407,26.661749255368854,65.144,261.33624215980365
325,8,Japan,1963,0.4995248522910383,5022.36571239332,66.84088749328595,42.55015762436591,66.064,264.00872647941094
326,8,Japan,1964,0.5560893831905629,5575.19550641566,72.84362030544027,53.97156075290015,66.972,266.77392964275975
327,8,Japan,1965,0.5704721741856538,5857.11448193035,77.31359283193268,71.32385736569965,67.866,269.65639487319334
328,8,Japan,1966,0.6151919029962922,6422.60045249317,85.42940174366169,82.1829116418475,68.704,272.1298063812381
329,8,Japan,1967,0.6905931993050385,7072.48121262754,98.64482501861504,96.56611584042771,69.516,274.6795745841287
330,8,Japan,1968,0.7687436300848002,7927.46756908524,112.22924768209299,115.78156999178218,70.316,275.5958549222798
331,8,Japan,1969,0.8458690342340945,8819.4228739553,125.77055790330708,137.24266747354557,71.102,281.3526043086992
332,8,Japan,1970,0.919066558052614,11451.3917505599,141.0417365470315,159.5558227602616,71.877,284.5514044177802
333,8,Japan,1971,0.9752405460892929,12022.6604811291,152.90878643670112,179.06694471784553,72.666,288.2383419689119
334,8,Japan,1972,1.0023510094413552,12944.108570885,163.66570884800538,198.0916585897619,73.452,292.38406983087833
335,8,Japan,1973,1.0892957928922364,13771.3988554933,181.33957568075203,219.70235604075813,74.22,294.81451172940535
336,8,Japan,1974,1.0857646012236524,13225.8510758332,176.08612770283764,235.77959863487774,74.975,300.49645390070924
337,8,Japan,1975,1.1147936394497053,13520.2199586691,185.108093621583,249.9220686020221,75.716,305.4297407912688
338,8,Japan,1976,1.1628876218176658,14193.2150567886,194.6067694708746,258.533851623406,75.944,307.6971350613915
339,8,Japan,1977,1.2061863818799785,14970.5209062658,201.61949008896656,272.77278867893443,76.002,310.76146288209605
340,8,Japan,1978,1.2779160646834584,16057.9496421327,212.10987136416648,286.98855201679925,76.06,313.5862445414847
341,8,Japan,1979,1.3322689220678345,16782.9491730188,218.72788469836885,303.66446332972015,76.118,316.23908296943233
342,8,Japan,1980,1.337877412614958,17075.4535870381,217.77328697915775,319.71885117509663,76.175,318.8151788151788
343,8,Japan,1981,1.2984496124031006,16901.6251786299,219.53624371005031,331.5009807103687,76.273,321.09170305676855
344,8,Japan,1982,1.2439953059966737,16523.5904382716,219.0563027125598,344.73342704479546,76.383,323.45439650464226
345,8,Japan,1983,1.2693381631574976,16195.437715023,220.24333593271786,357.90442792067483,76.493,325.6663025669033
346,8,Japan,1984,1.301388125114566,16232.0618916547,221.66674998750187,371.1697777047083,76.603,329.0869207567864
347,8,Japan,1985,1.3088593338522947,16559.9409676831,222.8083541746029,383.79788184875173,76.712,331.1958310477235
348,8,Japan,1986,1.3460145523985119,17676.3593950093,226.91206005333686,397.19143709904176,76.835,333.12859884836854
349,8,Japan,1987,1.388390626663718,18781.2988078959,231.18002145940324,411.49569990850756,76.962,334.8628634119583
350,8,Japan,1988,1.455636841117989,20654.8393915521,236.68779003857665,429.46846498980403,77.088,336.29456939111355
351,8,Japan,1989,1.5528444718801782,22288.6590163427,251.55950485720786,447.9982909918218,77.213,337.67416346681296
352,8,Japan,1990,1.697143365955139,23989.2339202212,265.4994050365477,469.66201814058957,77.339,338.82885353812395
353,8,Japan,1991,1.782829383236094,25420.3773978923,273.91644676850575,488.34028413065573,77.473,339.88206253428416
354,8,Japan,1992,1.8125397451480731,26245.9611959166,279.2101683181866,504.6615844744585,77.61,340.72682391662096
355,8,Japan,1993,1.8457313547889769,26914.7723833404,284.8975396672448,517.5873020543562,77.746,341.56884256719695
356,8,Japan,1994,1.9346035963220525,27835.5394146105,296.3484607197446,530.6481311965398,77.881,342.7345035655513
357,8,Japan,1995,1.9867027001171886,29157.2169322703,302.83245242707613,543.7963549256413,78.016,344.04552934722983
358,8,Japan,1996,2.02574725073751,29781.221543381,310.16769904819455,557.6735487719995,78.145,345.0233196159122
359,8,Japan,1997,2.0347209555003927,29987.9777671031,316.85052858649703,569.5538198049279,78.272,345.9286694101509
360,8,Japan,1998,2.022624792342378,29264.4878819946,324.51546554861164,576.5718743817334,78.398,346.803840877915
361,8,Japan,1999,2.0344255823134625,28931.5773900757,332.5227003553099,582.0299670236378,78.523,347.46227709190674
362,8,Japan,2000,2.0212816268621423,29551.8142613552,338.9847875778356,587.9706892134255,78.649,348.06584362139915
363,8,Japan,2001,2.0320254189966103,29710.3154303534,345.5158908052757,594.1585052610876,79.99,348.8312757201646
364,8,Japan,2002,1.9856408646867276,29789.1902065593,345.1998901486916,598.8678636393394,81.647,349.64334705075447
365,8,Japan,2003,1.9620570318984012,30138.7894607904,348.5021688407273,610.5960991136005,83.196,350.3923182441701
366,8,Japan,2004,1.9612401280515963,30648.6655591292,353.7307942173277,622.5485490058392,84.64,350.5102880658436
367,8,Japan,2005,1.9191065405054277,30707.3767503983,347.6556079922989,634.0842062174156,85.978,350.5432098765432
368,9,New Zealand,1960,1.3407538578294966,12183.8500845357,338.5614301374484,270.6329244605402,75.998,8.85106906974141
369,9,New Zealand,1961,1.4133983551679958,12525.1854489733,361.6150762491218,278.0991647862469,76.525,9.1895484410011
370,9,New Zealand,1962,1.361804995970991,12673.9295049866,357.3730862207897,286.7338687624941,77.133,9.42615168432646
371,9,New Zealand,1963,1.3626668773204835,13474.9204511275,359.03309898096217,294.5849558077536,77.73,9.615282366791995
372,9,New Zealand,1964,1.4813955287382998,13904.5319138638,395.6834532374101,309.9613717002502,78.317,9.818844707758915
373,9,New Zealand,1965,1.5484705524273323,14410.6094467159,408.613605235124,332.5094912347181,78.891,9.982150317116707
374,9,New Zealand,1966,1.6218842258679322,15007.3574691778,421.166710265705,343.8806190414256,79.421,10.162546048384034
375,9,New Zealand,1967,1.6005286149553983,13826.2646128125,419.5881208472523,360.14708660362714,79.852,10.345600243059511
376,9,New Zealand,1968,1.688439285324406,13556.5545150049,446.49030239074267,364.58181818181816,80.277,10.436747559910371
377,9,New Zealand,1969,1.644547028274668,14865.144841081,436.0213502596653,373.1046957098943,80.695,10.530553340169382
378,9,New Zealand,1970,1.721990963105276,14157.9242086724,441.17123848151704,381.8149543941733,81.106,10.674490144696366
379,9,New Zealand,1971,1.7525411847178407,14526.5870673791,452.15562565720296,396.6666799400289,81.491,10.835137290646006
380,9,New Zealand,1972,1.9181101277592203,15386.9789336707,502.0834050759324,410.689641666753,81.819,11.028445558467206
381,9,New Zealand,1973,1.9113227298821465,16674.7387968918,475.8045453010502,427.09458909041706,82.141,11.246439557935513
382,9,New Zealand,1974,2.0504679697059895,16111.6333497055,495.7502397724642,442.45843811604664,82.46,11.48342258174775
383,9,New Zealand,1975,2.117998118776556,15084.5703021107,501.4433524699166,441.4006267845474,82.774,11.70901219095363
384,9,New Zealand,1976,2.1154155280501525,15601.1529795658,492.20382575148693,453.8187478164254,83.028,11.81307204435836
385,9,New Zealand,1977,2.1184539452599194,15070.6382360852,498.36548939170564,475.30544583275775,83.128,11.849910751585584
386,9,New Zealand,1978,2.1337946943483277,15156.0088426364,505.89516852492636,482.7330982470032,83.229,11.85370855645437
387,9,New Zealand,1979,2.135734963010614,15235.149939123,495.3361209392087,497.451628206672,83.328,11.807375337055182
388,9,New Zealand,1980,2.14590895949115,14965.3153113435,492.7880754280574,492.28687397013834,83.428,11.822186776043447
389,9,New Zealand,1981,2.1088674837594805,15517.1840856484,494.41582130628177,500.8367477305599,83.511,11.867760434468877
390,9,New Zealand,1982,2.1133677640125472,15284.5285948407,498.0830772155509,507.5961662573744,83.552,11.986251946374995
391,9,New Zealand,1983,2.100459475510268,15966.5566145823,490.4197793267277,516.155484014697,83.592,12.150317116706544
392,9,New Zealand,1984,2.1939202379845684,16391.634376659,495.4913079854978,532.9538741953169,83.633,12.25589609205879
393,9,New Zealand,1985,2.2112038434295216,16306.8226056526,470.8817098333898,552.9846153846154,83.673,12.331852189434507
394,9,New Zealand,1986,2.2918399408557435,17283.2454448223,491.9446754766965,580.8536585365854,83.78,12.328813945539478
395,9,New Zealand,1987,2.342413877351576,17951.2414234615,498.41192279501587,545.4545454545455,84.025,12.43553226235236
396,9,New Zealand,1988,2.4913199731985136,18600.9423894728,522.6289821526467,503.4638554216868,84.268,12.469712506171433
397,9,New Zealand,1989,2.6309408341416103,18914.7261453201,533.7657613967023,526.2162162162161,84.506,12.529717823098249
398,9,New Zealand,1990,2.5737281518409514,18694.8576828519,548.0809658237732,540.922619047619,84.742,12.645930652083097
399,9,New Zealand,1991,2.452004234499728,18208.7346434494,522.4457097078767,549.8240469208212,84.933,13.273707796893396
400,9,New Zealand,1992,2.534190333267265,18388.2348349688,525.8091004332192,548.1976744186046,85.034,13.412707455090958
401,9,New Zealand,1993,2.6146352387884217,19611.7972813254,526.0063826213537,556.6666666666666,85.134,13.566518552276785
402,9,New Zealand,1994,2.7624309392265194,20634.6541189942,535.9116022099447,576.5329512893982,85.234,13.748053625004747
403,9,New Zealand,1995,2.9046659770240106,21508.1543736701,545.5436380464964,586.6949152542373,85.333,13.95085640499791
404,9,New Zealand,1996,2.8938906752411575,22003.3351451118,540.9967845659164,576.6946778711485,85.421,14.173407770308762
405,9,New Zealand,1997,2.914341628540449,22550.1771526634,549.2819929653823,555.7572357347942,85.485,14.360639550339904
406,9,New Zealand,1998,2.9331585845347314,22845.7069502335,553.0799475753605,573.6392498281675,85.549,14.488625574417986
407,9,New Zealand,1999,2.9907955464003546,24060.1375241102,559.828948397695,596.1862724035337,85.613,14.564961452280581
408,9,New Zealand,2000,3.1028851388132828,24233.6029418626,546.1803665396479,606.7203396412021,85.677,14.650791842315142
409,9,New Zealand,2001,3.100115964437572,24785.3058777833,546.0636515912897,609.9690915750446,85.764,14.73738179332346
410,9,New Zealand,2002,3.1657591490439407,25206.3943029214,554.8942636444219,611.8304431957606,85.9,14.995632524400897
411,9,New Zealand,2003,3.233015494636472,25618.8224659263,563.4187524831149,620.1219286630029,86.0,15.294519767574341
412,9,New Zealand,2004,3.261162079510703,25733.0281671582,575.4128440366973,628.6987495156915,86.026,15.523527401162129
413,9,New Zealand,2005,3.239072062701082,25515.0427225451,555.649628679939,638.1880298017749,86.052,15.69974554707379
414,10,Poland,1960,0.8708576480095284,,26.790429001145508,8.034506234468513,47.892,97.2743402914533
415,10,Poland,1961,0.8707115204912562,,29.201708717127218,8.91115548566899,48.527,97.828855006693
416,10,Poland,1962,0.9040368213537456,,31.839253014830824,10.171843941568067,48.926,98.9536060596167
417,10,Poland,1963,0.9129981766084918,,32.85360771034124,11.503267830452666,49.326,100.27098501420222
418,10,Poland,1964,0.8866566365173437,,37.733485980002854,12.393685201457549,49.727,101.66655783734369
419,10,Poland,1965,0.8526011330913231,,38.51174830934697,13.682195210984771,50.126,102.66397858238923
420,10,Poland,1966,0.8601369906252959,,40.655282345885546,15.41534514542898,50.526,103.434653433021
421,10,Poland,1967,0.8587822205507178,,50.45775405783978,17.07716535433071,50.926,104.43421267426295
422,10,Poland,1968,0.8766156504845771,,56.85151304449606,18.737530102573494,51.326,105.43816317868686
423,10,Poland,1969,0.8722421754746025,,53.766248928515466,20.678019064274814,51.726,106.2662835874498
424,10,Poland,1970,0.8715937583233071,4616.7311762401,57.27966005700413,22.726714655474073,52.125,106.64500963139508
425,10,Poland,1971,0.8461573657480135,4916.27923213526,56.79686427623652,25.801829868452252,52.668,107.03418329034575
426,10,Poland,1972,0.8712580148930668,5105.16846740556,63.045198022123294,29.271243088384473,53.324,107.92272029775702
427,10,Poland,1973,0.874174091350593,5276.36095978782,69.6701161968031,33.785970604876496,53.977,108.9072447680303
428,10,Poland,1974,0.869980933759147,5603.10992243757,67.40125322980423,38.77411852918221,54.629,109.95755329916092
429,10,Poland,1975,0.8975399497148319,5861.67992580694,73.29076628362515,45.69958786244529,55.28,111.05553233863333
430,10,Poland,1976,0.8659256089858338,5985.15649399495,76.143240104435,52.802676594057154,55.929,112.16918606549349
431,10,Poland,1977,0.8705917285137529,6108.18957400745,84.08993616141117,60.98847128154148,56.575,113.25557478206927
432,10,Poland,1978,0.863706042510353,6129.51036456955,89.3735557233395,69.72293964660494,57.22,114.15847726011296
433,10,Poland,1979,0.8168020754659864,6065.75637316752,90.61708332887672,78.44016255414658,57.712,115.07792288354175
434,10,Poland,1980,0.7800608025771522,5353.4212234831,88.91287634419938,86.20572912177049,58.086,116.14531979496556
435,10,Poland,1981,0.7167413023805088,4995.84521724862,87.46862376505237,91.22562286353056,58.459,117.20456756668517
436,10,Poland,1982,0.6519372458786844,4997.83360990907,81.11954130556533,96.5387812363221,58.831,118.28816154624703
437,10,Poland,1983,0.6811257458203872,5357.07410419331,84.95614982994552,104.34072966248249,59.202,119.40255313591695
438,10,Poland,1984,0.6679468484479273,5821.96558703774,83.16141492440929,112.18735749435227,59.573,120.48755754350452
439,10,Poland,1985,0.6429781716706022,6289.02675324562,77.52295347399736,121.467021456025,59.942,121.45967873583858
440,10,Poland,1986,0.6570355033312447,6634.25602255013,81.26843039985002,129.8413760851815,60.31,122.28972215873846
441,10,Poland,1987,0.6618341886338938,6978.02374967606,76.29809298571243,137.34509078442127,60.676,122.98163505174834
442,10,Poland,1988,0.6321301859295541,7468.11025794827,78.3090594196294,146.28571723828446,61.043,123.49239936008358
443,10,Poland,1989,0.6232625666895557,7927.43694184506,86.42960614152291,156.35158875655424,61.225,123.93982500244866
444,10,Poland,1990,0.5263602305510288,7113.6453443796,79.55753833652639,167.50523560209422,61.27,124.42711809069836
445,10,Poland,1991,0.5464596175624591,6747.55088112345,92.47979269466114,191.96867223134421,61.315,124.86921871429038
446,10,Poland,1992,0.554691500163423,7221.14115912176,97.77480343576124,203.23436692419187,61.359,125.25275719089751
447,10,Poland,1993,0.5376818238167465,7800.96096988933,99.63233795289034,210.11184338697,61.404,125.571869796598
448,10,Poland,1994,0.5534128788024238,8475.83145790357,110.03394369437785,221.46209865612082,61.449,125.83712168206601
449,10,Poland,1995,0.5733903652488854,9378.9433899102,111.38749119769355,231.78442427621988,61.493,126.00802507427602
450,10,Poland,1996,0.6511433066739988,9839.09595738341,116.35141233371574,247.49560587365156,61.538,126.10392112050671
451,10,Poland,1997,0.6884924731550032,10484.1972005815,125.56384713345473,261.03283188483647,61.583,126.18648992784615
452,10,Poland,1998,0.7304050041433156,11075.6978368062,127.9760609242608,272.04807077536856,61.627,126.23161383003037
453,10,Poland,1999,0.7938382014963112,11585.0820508437,147.69684361498653,285.3782242760198,61.672,126.22113356622809
454,10,Poland,2000,0.7075527980890272,11967.1891890241,129.64395561586906,308.64920330105446,61.716,124.90982075810507
455,10,Poland,2001,0.704610605772693,12276.4740515345,120.31977765365244,324.2449981473119,61.761,124.87536648274511
456,10,Poland,2002,0.6777335418517072,12662.4686241981,110.22652046943628,370.32633502990825,61.787,124.81753893369029
457,10,Poland,2003,0.7407490779244473,12554.987609217,105.35388829137457,377.59664064777473,61.676,124.75368991640543
458,10,Poland,2004,0.8388720803100458,13208.3360859978,107.01315392278637,386.9849594610043,61.564,125.47558987840947
459,10,Poland,2005,0.9013388943846979,13440.3378392896,103.33955230968746,398.42316967319215,61.452,124.58931544412889
460,11,Portugal,1960,0.19982577901571918,3656.6014885909,22.579184069572786,23.5560590936789,34.955,96.8056830601093
461,11,Portugal,1961,0.215022068879632,3867.95108653569,24.07799208808379,25.11891301431721,35.344,97.58815300546448
462,11,Portugal,1962,0.2490553408750404,4168.46520559627,25.239090347604538,25.4977398671825,35.722,98.29491803278688
